datetime,t2m,mer,mror,msmr,mtpr,sd,swvl1,sd_diff,mtpr_1days,mtpr_2days,mtpr_3days,mtpr_4days,mtpr_5days,mtpr_6days,mtpr_7days,msmr_1days,msmr_2days,msmr_3days,msmr_4days,msmr_5days,msmr_6days,msmr_7days
2020-04-16,282.37848,-1.7226434e-05,4.0675e-06,7.5156813e-06,2.2171644e-08,0.0121134175,0.25129053,-0.0010079322,1.3261507e-08,0.0,0.0,1.1959742e-07,3.568504e-07,3.497119e-07,2.6541239e-08,1.1923629e-05,5.361022e-06,3.2226258e-06,6.564296e-06,1.6657687e-05,1.8623121e-05,2.0952168e-05
2020-04-17,282.614,-1.9342433e-05,4.0554264e-06,7.008266e-06,9.964828e-07,0.0114929825,0.24622169,-0.000620435,2.2171644e-08,1.3261507e-08,0.0,0.0,1.1959742e-07,3.568504e-07,3.497119e-07,7.5156813e-06,1.1923629e-05,5.361022e-06,3.2226258e-06,6.564296e-06,1.6657687e-05,1.8623121e-05
2020-04-18,282.02255,-1.40213e-05,4.7700814e-06,8.817972e-06,2.5598292e-06,0.010754268,0.24246588,-0.0007387148,9.964828e-07,2.2171644e-08,1.3261507e-08,0.0,0.0,1.1959742e-07,3.568504e-07,7.008266e-06,7.5156813e-06,1.1923629e-05,5.361022e-06,3.2226258e-06,6.564296e-06,1.6657687e-05
2020-04-19,281.32175,-1.4640725e-05,4.470266e-06,7.851315e-06,3.6719275e-06,0.010028882,0.24121657,-0.00072538573,2.5598292e-06,9.964828e-07,2.2171644e-08,1.3261507e-08,0.0,0.0,1.1959742e-07,8.817972e-06,7.008266e-06,7.5156813e-06,1.1923629e-05,5.361022e-06,3.2226258e-06,6.564296e-06
2020-04-20,282.0024,-1.5068189e-05,6.2381823e-06,9.306629e-06,1.3575276e-05,0.009291164,0.23837298,-0.0007377183,3.6719275e-06,2.5598292e-06,9.964828e-07,2.2171644e-08,1.3261507e-08,0.0,0.0,7.851315e-06,8.817972e-06,7.008266e-06,7.5156813e-06,1.1923629e-05,5.361022e-06,3.2226258e-06
2020-04-21,282.2515,-1.5045532e-05,6.677915e-06,1.1660389e-05,8.1108365e-06,0.008408282,0.24885415,-0.0008828817,1.3575276e-05,3.6719275e-06,2.5598292e-06,9.964828e-07,2.2171644e-08,1.3261507e-08,0.0,9.306629e-06,7.851315e-06,8.817972e-06,7.008266e-06,7.5156813e-06,1.1923629e-05,5.361022e-06
2020-04-22,282.05426,-1.1456896e-05,9.474333e-06,1.1245867e-05,3.3676508e-05,0.0075131273,0.24531955,-0.00089515466,8.1108365e-06,1.3575276e-05,3.6719275e-06,2.5598292e-06,9.964828e-07,2.2171644e-08,1.3261507e-08,1.1660389e-05,9.306629e-06,7.851315e-06,8.817972e-06,7.008266e-06,7.5156813e-06,1.1923629e-05
2020-04-23,283.4353,-1.4976356e-05,8.685438e-06,1.4282145e-05,1.33911735e-05,0.0066462266,0.26878813,-0.00086690066,3.3676508e-05,8.1108365e-06,1.3575276e-05,3.6719275e-06,2.5598292e-06,9.964828e-07,2.2171644e-08,1.1245867e-05,1.1660389e-05,9.306629e-06,7.851315e-06,8.817972e-06,7.008266e-06,7.5156813e-06
2020-04-24,283.93146,-1.342405e-05,5.842818e-06,8.254037e-06,4.0416107e-06,0.0058146403,0.25926107,-0.0008315863,1.33911735e-05,3.3676508e-05,8.1108365e-06,1.3575276e-05,3.6719275e-06,2.5598292e-06,9.964828e-07,1.4282145e-05,1.1245867e-05,1.1660389e-05,9.306629e-06,7.851315e-06,8.817972e-06,7.008266e-06
2020-04-25,284.6439,-1.2220823e-05,6.6412904e-06,1.00020015e-05,6.488825e-07,0.0051170816,0.25400102,-0.00069755875,4.0416107e-06,1.33911735e-05,3.3676508e-05,8.1108365e-06,1.3575276e-05,3.6719275e-06,2.5598292e-06,8.254037e-06,1.4282145e-05,1.1245867e-05,1.1660389e-05,9.306629e-06,7.851315e-06,8.817972e-06
2020-04-26,284.73758,-1.6592745e-05,6.11136e-06,8.020016e-06,1.068699e-06,0.0043090666,0.24851751,-0.000808015,6.488825e-07,4.0416107e-06,1.33911735e-05,3.3676508e-05,8.1108365e-06,1.3575276e-05,3.6719275e-06,1.00020015e-05,8.254037e-06,1.4282145e-05,1.1245867e-05,1.1660389e-05,9.306629e-06,7.851315e-06
2020-04-27,285.37875,-1.4503744e-05,5.816752e-06,6.914599e-06,3.1302286e-06,0.0036527459,0.23979338,-0.0006563207,1.068699e-06,6.488825e-07,4.0416107e-06,1.33911735e-05,3.3676508e-05,8.1108365e-06,1.3575276e-05,8.020016e-06,1.00020015e-05,8.254037e-06,1.4282145e-05,1.1245867e-05,1.1660389e-05,9.306629e-06
2020-04-28,286.65253,-1.5864505e-05,7.1209174e-06,9.288042e-06,2.0826619e-07,0.0030205348,0.23483495,-0.0006322111,3.1302286e-06,1.068699e-06,6.488825e-07,4.0416107e-06,1.33911735e-05,3.3676508e-05,8.1108365e-06,6.914599e-06,8.020016e-06,1.00020015e-05,8.254037e-06,1.4282145e-05,1.1245867e-05,1.1660389e-05
2020-04-29,289.1823,-1.5157785e-05,7.209421e-06,8.434101e-06,3.112095e-06,0.0022427603,0.22880678,-0.0007777745,2.0826619e-07,3.1302286e-06,1.068699e-06,6.488825e-07,4.0416107e-06,1.33911735e-05,3.3676508e-05,9.288042e-06,6.914599e-06,8.020016e-06,1.00020015e-05,8.254037e-06,1.4282145e-05,1.1245867e-05
2020-04-30,285.38184,-1.7146042e-05,6.886647e-06,5.664016e-06,1.1615444e-05,0.0015548924,0.22957657,-0.00068786787,3.112095e-06,2.0826619e-07,3.1302286e-06,1.068699e-06,6.488825e-07,4.0416107e-06,1.33911735e-05,8.434101e-06,9.288042e-06,6.914599e-06,8.020016e-06,1.00020015e-05,8.254037e-06,1.4282145e-05
2020-05-01,282.57397,-1.8103226e-05,5.3193876e-06,2.4941903e-06,3.60629e-06,0.0012429705,0.2270303,-0.00031192193,1.1615444e-05,3.112095e-06,2.0826619e-07,3.1302286e-06,1.068699e-06,6.488825e-07,4.0416107e-06,5.664016e-06,8.434101e-06,9.288042e-06,6.914599e-06,8.020016e-06,1.00020015e-05,8.254037e-06
2020-05-02,283.1034,-1.8394363e-05,1.1474313e-05,3.376871e-06,6.5322565e-05,0.0010090588,0.23151265,-0.00023391168,3.60629e-06,1.1615444e-05,3.112095e-06,2.0826619e-07,3.1302286e-06,1.068699e-06,6.488825e-07,2.4941903e-06,5.664016e-06,8.434101e-06,9.288042e-06,6.914599e-06,8.020016e-06,1.00020015e-05
2020-05-03,278.50168,-2.5587386e-05,7.2304283e-06,1.0216119e-06,3.9523868e-05,0.0009870869,0.291132,-2.1971879e-05,6.5322565e-05,3.60629e-06,1.1615444e-05,3.112095e-06,2.0826619e-07,3.1302286e-06,1.068699e-06,3.376871e-06,2.4941903e-06,5.664016e-06,8.434101e-06,9.288042e-06,6.914599e-06,8.020016e-06
2020-05-04,281.49997,-2.395861e-05,4.779787e-06,1.7484911e-06,8.8254666e-08,0.00088143605,0.27518535,-0.00010565086,3.9523868e-05,6.5322565e-05,3.60629e-06,1.1615444e-05,3.112095e-06,2.0826619e-07,3.1302286e-06,1.0216119e-06,3.376871e-06,2.4941903e-06,5.664016e-06,8.434101e-06,9.288042e-06,6.914599e-06
2020-05-05,284.70517,-2.2437005e-05,4.873596e-06,2.173297e-06,2.6199277e-07,0.0006911347,0.2598442,-0.00019030133,8.8254666e-08,3.9523868e-05,6.5322565e-05,3.60629e-06,1.1615444e-05,3.112095e-06,2.0826619e-07,1.7484911e-06,1.0216119e-06,3.376871e-06,2.4941903e-06,5.664016e-06,8.434101e-06,9.288042e-06
2020-05-06,283.99268,-1.9850926e-05,4.709694e-06,1.4486201e-06,2.543889e-06,0.0005181925,0.24704893,-0.00017294224,2.6199277e-07,8.8254666e-08,3.9523868e-05,6.5322565e-05,3.60629e-06,1.1615444e-05,3.112095e-06,2.173297e-06,1.7484911e-06,1.0216119e-06,3.376871e-06,2.4941903e-06,5.664016e-06,8.434101e-06
2020-05-07,284.27716,-2.2856033e-05,4.410571e-06,1.1175423e-06,0.0,0.00043998135,0.2380634,-7.821113e-05,2.543889e-06,2.6199277e-07,8.8254666e-08,3.9523868e-05,6.5322565e-05,3.60629e-06,1.1615444e-05,1.4486201e-06,2.173297e-06,1.7484911e-06,1.0216119e-06,3.376871e-06,2.4941903e-06,5.664016e-06
2020-05-08,288.12186,-2.367563e-05,4.545778e-06,1.6319426e-06,0.0,0.00031710524,0.23330554,-0.00012287611,0.0,2.543889e-06,2.6199277e-07,8.8254666e-08,3.9523868e-05,6.5322565e-05,3.60629e-06,1.1175423e-06,1.4486201e-06,2.173297e-06,1.7484911e-06,1.0216119e-06,3.376871e-06,2.4941903e-06
2020-05-09,290.85764,-2.3047853e-05,4.5290426e-06,1.4503676e-06,2.2258332e-08,0.00016799568,0.22701794,-0.00014910956,0.0,0.0,2.543889e-06,2.6199277e-07,8.8254666e-08,3.9523868e-05,6.5322565e-05,1.6319426e-06,1.1175423e-06,1.4486201e-06,2.173297e-06,1.7484911e-06,1.0216119e-06,3.376871e-06
2020-05-10,290.371,-1.9820833e-05,4.2643046e-06,6.3761763e-07,7.899979e-07,7.1543276e-05,0.22042845,-9.64524e-05,2.2258332e-08,0.0,0.0,2.543889e-06,2.6199277e-07,8.8254666e-08,3.9523868e-05,1.4503676e-06,1.6319426e-06,1.1175423e-06,1.4486201e-06,2.173297e-06,1.7484911e-06,1.0216119e-06
2020-05-11,286.34857,-2.185835e-05,6.0037714e-06,2.6091138e-07,2.5845826e-05,2.923411e-05,0.21958648,-4.2309166e-05,7.899979e-07,2.2258332e-08,0.0,0.0,2.543889e-06,2.6199277e-07,8.8254666e-08,6.3761763e-07,1.4503676e-06,1.6319426e-06,1.1175423e-06,1.4486201e-06,2.173297e-06,1.7484911e-06
2020-05-12,281.45084,-2.7044916e-05,1.2429009e-05,1.3473218e-07,0.00010120132,1.60437e-05,0.253556,-1.3190411e-05,2.5845826e-05,7.899979e-07,2.2258332e-08,0.0,0.0,2.543889e-06,2.6199277e-07,2.6091138e-07,6.3761763e-07,1.4503676e-06,1.6319426e-06,1.1175423e-06,1.4486201e-06,2.173297e-06
2020-05-13,279.57477,-2.59781e-05,9.761252e-06,1.2277799e-06,7.97214e-05,0.00011287646,0.3014167,0.0,0.00010120132,2.5845826e-05,7.899979e-07,2.2258332e-08,0.0,0.0,2.543889e-06,1.3473218e-07,2.6091138e-07,6.3761763e-07,1.4503676e-06,1.6319426e-06,1.1175423e-06,1.4486201e-06
2020-05-14,279.3838,-2.82894e-05,1.21054145e-05,3.2344599e-06,0.00010225627,0.00025317102,0.33583626,0.0,7.97214e-05,0.00010120132,2.5845826e-05,7.899979e-07,2.2258332e-08,0.0,0.0,1.2277799e-06,1.3473218e-07,2.6091138e-07,6.3761763e-07,1.4503676e-06,1.6319426e-06,1.1175423e-06
2020-05-15,281.37842,-2.6682581e-05,4.460269e-06,1.9775114e-06,1.01201995e-05,0.00019105761,0.33372933,-6.211341e-05,0.00010225627,7.97214e-05,0.00010120132,2.5845826e-05,7.899979e-07,2.2258332e-08,0.0,3.2344599e-06,1.2277799e-06,1.3473218e-07,2.6091138e-07,6.3761763e-07,1.4503676e-06,1.6319426e-06
2020-05-16,285.01184,-2.2535298e-05,4.821056e-06,7.68279e-07,1.2835725e-05,5.66446e-05,0.30829722,-0.00013441301,1.01201995e-05,0.00010225627,7.97214e-05,0.00010120132,2.5845826e-05,7.899979e-07,2.2258332e-08,1.9775114e-06,3.2344599e-06,1.2277799e-06,1.3473218e-07,2.6091138e-07,6.3761763e-07,1.4503676e-06
2020-05-17,282.74136,-3.1749063e-05,1.8513712e-05,1.8337089e-07,0.0001311678,8.03765e-06,0.34117362,-4.8606948e-05,1.2835725e-05,1.01201995e-05,0.00010225627,7.97214e-05,0.00010120132,2.5845826e-05,7.899979e-07,7.68279e-07,1.9775114e-06,3.2344599e-06,1.2277799e-06,1.3473218e-07,2.6091138e-07,6.3761763e-07
2020-05-18,279.70374,-3.285404e-05,1.9655412e-05,3.4079483e-06,0.00015801207,0.00019689254,0.37318844,0.0,0.0001311678,1.2835725e-05,1.01201995e-05,0.00010225627,7.97214e-05,0.00010120132,2.5845826e-05,1.8337089e-07,7.68279e-07,1.9775114e-06,3.2344599e-06,1.2277799e-06,1.3473218e-07,2.6091138e-07
2020-05-19,279.39313,-2.9715036e-05,6.6140433e-06,2.6644107e-06,3.3754615e-05,0.00027590632,0.37170467,0.0,0.00015801207,0.0001311678,1.2835725e-05,1.01201995e-05,0.00010225627,7.97214e-05,0.00010120132,3.4079483e-06,1.8337089e-07,7.68279e-07,1.9775114e-06,3.2344599e-06,1.2277799e-06,1.3473218e-07
2020-05-20,282.04486,-2.4401828e-05,3.8131914e-06,1.1075352e-06,5.3661156e-06,9.703453e-05,0.35039717,-0.0001788718,3.3754615e-05,0.00015801207,0.0001311678,1.2835725e-05,1.01201995e-05,0.00010225627,7.97214e-05,2.6644107e-06,3.4079483e-06,1.8337089e-07,7.68279e-07,1.9775114e-06,3.2344599e-06,1.2277799e-06
2020-05-21,283.15613,-2.603574e-05,3.3485383e-06,3.1392065e-07,2.1839078e-06,2.2496744e-05,0.3287846,-7.4537784e-05,5.3661156e-06,3.3754615e-05,0.00015801207,0.0001311678,1.2835725e-05,1.01201995e-05,0.00010225627,1.1075352e-06,2.6644107e-06,3.4079483e-06,1.8337089e-07,7.68279e-07,1.9775114e-06,3.2344599e-06
2020-05-22,281.31396,-2.7052245e-05,3.2236971e-06,1.5542518e-07,2.4196438e-06,2.4379364e-05,0.31103206,0.0,2.1839078e-06,5.3661156e-06,3.3754615e-05,0.00015801207,0.0001311678,1.2835725e-05,1.01201995e-05,3.1392065e-07,1.1075352e-06,2.6644107e-06,3.4079483e-06,1.8337089e-07,7.68279e-07,1.9775114e-06
2020-05-23,282.3333,-2.9995674e-05,3.114236e-06,2.1828345e-07,3.6781697e-10,2.5852105e-05,0.29525483,0.0,2.4196438e-06,2.1839078e-06,5.3661156e-06,3.3754615e-05,0.00015801207,0.0001311678,1.2835725e-05,1.5542518e-07,3.1392065e-07,1.1075352e-06,2.6644107e-06,3.4079483e-06,1.8337089e-07,7.68279e-07
2020-05-24,286.27274,-2.9956758e-05,3.0415317e-06,7.404198e-08,4.3050803e-09,3.84991e-06,0.27721903,-2.2002194e-05,3.6781697e-10,2.4196438e-06,2.1839078e-06,5.3661156e-06,3.3754615e-05,0.00015801207,0.0001311678,2.1828345e-07,1.5542518e-07,3.1392065e-07,1.1075352e-06,2.6644107e-06,3.4079483e-06,1.8337089e-07
2020-05-25,289.81857,-2.8173985e-05,2.9854768e-06,4.963433e-09,1.6861227e-07,-1.4901161e-08,0.26137078,-3.8648113e-06,4.3050803e-09,3.6781697e-10,2.4196438e-06,2.1839078e-06,5.3661156e-06,3.3754615e-05,0.00015801207,7.404198e-08,2.1828345e-07,1.5542518e-07,3.1392065e-07,1.1075352e-06,2.6644107e-06,3.4079483e-06
2020-05-26,291.23666,-2.5068872e-05,3.0380795e-06,-2.910383e-11,2.0248274e-06,-1.4901161e-08,0.24860534,0.0,1.6861227e-07,4.3050803e-09,3.6781697e-10,2.4196438e-06,2.1839078e-06,5.3661156e-06,3.3754615e-05,4.963433e-09,7.404198e-08,2.1828345e-07,1.5542518e-07,3.1392065e-07,1.1075352e-06,2.6644107e-06
2020-05-27,291.88635,-2.6174077e-05,2.8813554e-06,-2.910383e-11,3.0276493e-07,-1.4901161e-08,0.23899098,0.0,2.0248274e-06,1.6861227e-07,4.3050803e-09,3.6781697e-10,2.4196438e-06,2.1839078e-06,5.3661156e-06,-2.910383e-11,4.963433e-09,7.404198e-08,2.1828345e-07,1.5542518e-07,3.1392065e-07,1.1075352e-06
2020-05-28,294.7669,-2.7747185e-05,3.215428e-06,-2.910383e-11,5.0558006e-06,-1.4901161e-08,0.23129292,0.0,3.0276493e-07,2.0248274e-06,1.6861227e-07,4.3050803e-09,3.6781697e-10,2.4196438e-06,2.1839078e-06,-2.910383e-11,-2.910383e-11,4.963433e-09,7.404198e-08,2.1828345e-07,1.5542518e-07,3.1392065e-07
2020-05-29,295.11725,-2.61232e-05,2.871714e-06,-2.910383e-11,3.3619913e-06,-1.4901161e-08,0.22884874,0.0,5.0558006e-06,3.0276493e-07,2.0248274e-06,1.6861227e-07,4.3050803e-09,3.6781697e-10,2.4196438e-06,-2.910383e-11,-2.910383e-11,-2.910383e-11,4.963433e-09,7.404198e-08,2.1828345e-07,1.5542518e-07
2020-05-30,290.82343,-2.0996711e-05,1.6503789e-05,-2.910383e-11,0.00014519469,-1.4901161e-08,0.244462,0.0,3.3619913e-06,5.0558006e-06,3.0276493e-07,2.0248274e-06,1.6861227e-07,4.3050803e-09,3.6781697e-10,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,4.963433e-09,7.404198e-08,2.1828345e-07
2020-05-31,284.18378,-2.7720425e-05,7.919356e-06,-2.910383e-11,4.4262488e-05,2.0877592e-07,0.32956618,0.0,0.00014519469,3.3619913e-06,5.0558006e-06,3.0276493e-07,2.0248274e-06,1.6861227e-07,4.3050803e-09,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,4.963433e-09,7.404198e-08
2020-06-01,287.82712,-2.818064e-05,3.4994462e-06,-2.910383e-11,9.372345e-06,-1.4901161e-08,0.30558413,-2.2367708e-07,4.4262488e-05,0.00014519469,3.3619913e-06,5.0558006e-06,3.0276493e-07,2.0248274e-06,1.6861227e-07,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,4.963433e-09
2020-06-02,289.42685,-3.2517095e-05,3.1278744e-06,-2.910383e-11,5.2477753e-06,-1.4901161e-08,0.2919506,0.0,9.372345e-06,4.4262488e-05,0.00014519469,3.3619913e-06,5.0558006e-06,3.0276493e-07,2.0248274e-06,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11
2020-06-03,292.20392,-3.277483e-05,2.5452646e-06,-2.910383e-11,2.0676843e-07,-1.4901161e-08,0.26900503,0.0,5.2477753e-06,9.372345e-06,4.4262488e-05,0.00014519469,3.3619913e-06,5.0558006e-06,3.0276493e-07,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11
2020-06-04,291.11914,-3.001877e-05,2.4972403e-06,-2.910383e-11,2.8295125e-07,-1.4901161e-08,0.25025874,0.0,2.0676843e-07,5.2477753e-06,9.372345e-06,4.4262488e-05,0.00014519469,3.3619913e-06,5.0558006e-06,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11
2020-06-05,290.34357,-2.4869316e-05,2.5537909e-06,-2.910383e-11,2.9817495e-06,-1.4901161e-08,0.23755714,0.0,2.8295125e-07,2.0676843e-07,5.2477753e-06,9.372345e-06,4.4262488e-05,0.00014519469,3.3619913e-06,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11
2020-06-06,283.80853,-2.3774757e-05,4.502926e-06,1.6990608e-08,3.1748652e-05,1.5507762e-06,0.23680995,0.0,2.9817495e-06,2.8295125e-07,2.0676843e-07,5.2477753e-06,9.372345e-06,4.4262488e-05,0.00014519469,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11
2020-06-07,278.5216,-2.7489245e-05,6.507951e-06,2.8665704e-06,5.866775e-05,0.0003548768,0.2642902,0.0,3.1748652e-05,2.9817495e-06,2.8295125e-07,2.0676843e-07,5.2477753e-06,9.372345e-06,4.4262488e-05,1.6990608e-08,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11
2020-06-08,280.12927,-2.5408703e-05,3.3918718e-06,3.3538658e-06,1.0482404e-05,0.00038944004,0.27373958,0.0,5.866775e-05,3.1748652e-05,2.9817495e-06,2.8295125e-07,2.0676843e-07,5.2477753e-06,9.372345e-06,2.8665704e-06,1.6990608e-08,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11
2020-06-09,285.9462,-2.4981455e-05,2.5890845e-06,1.9106194e-06,1.4905943e-06,0.00012236816,0.25968724,-0.00026707188,1.0482404e-05,5.866775e-05,3.1748652e-05,2.9817495e-06,2.8295125e-07,2.0676843e-07,5.2477753e-06,3.3538658e-06,2.8665704e-06,1.6990608e-08,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11
2020-06-10,288.6874,-2.5978708e-05,2.4975325e-06,3.1407282e-07,4.9907435e-06,1.2746204e-05,0.24964261,-0.00010962196,1.4905943e-06,1.0482404e-05,5.866775e-05,3.1748652e-05,2.9817495e-06,2.8295125e-07,2.0676843e-07,1.9106194e-06,3.3538658e-06,2.8665704e-06,1.6990608e-08,-2.910383e-11,-2.910383e-11,-2.910383e-11
2020-06-11,290.46054,-2.3901881e-05,2.7942226e-06,1.0208047e-08,7.755858e-06,-1.4901161e-08,0.23883003,-1.2761106e-05,4.9907435e-06,1.4905943e-06,1.0482404e-05,5.866775e-05,3.1748652e-05,2.9817495e-06,2.8295125e-07,3.1407282e-07,1.9106194e-06,3.3538658e-06,2.8665704e-06,1.6990608e-08,-2.910383e-11,-2.910383e-11
2020-06-12,287.9692,-1.8991215e-05,5.662506e-06,-2.910383e-11,4.3609834e-05,-1.4901161e-08,0.23838371,0.0,7.755858e-06,4.9907435e-06,1.4905943e-06,1.0482404e-05,5.866775e-05,3.1748652e-05,2.9817495e-06,1.0208047e-08,3.1407282e-07,1.9106194e-06,3.3538658e-06,2.8665704e-06,1.6990608e-08,-2.910383e-11
2020-06-13,282.9636,-2.6370286e-05,4.994081e-06,2.9462086e-09,4.6391047e-05,1.1252151e-07,0.2720979,0.0,4.3609834e-05,7.755858e-06,4.9907435e-06,1.4905943e-06,1.0482404e-05,5.866775e-05,3.1748652e-05,-2.910383e-11,1.0208047e-08,3.1407282e-07,1.9106194e-06,3.3538658e-06,2.8665704e-06,1.6990608e-08
2020-06-14,284.60336,-2.4845422e-05,2.2310526e-06,-2.910383e-11,1.8840394e-06,-1.4901161e-08,0.27172124,-1.2742268e-07,4.6391047e-05,4.3609834e-05,7.755858e-06,4.9907435e-06,1.4905943e-06,1.0482404e-05,5.866775e-05,2.9462086e-09,-2.910383e-11,1.0208047e-08,3.1407282e-07,1.9106194e-06,3.3538658e-06,2.8665704e-06
2020-06-15,285.89407,-1.9059376e-05,2.934374e-06,-2.910383e-11,1.4035024e-05,-1.4901161e-08,0.25479704,0.0,1.8840394e-06,4.6391047e-05,4.3609834e-05,7.755858e-06,4.9907435e-06,1.4905943e-06,1.0482404e-05,-2.910383e-11,2.9462086e-09,-2.910383e-11,1.0208047e-08,3.1407282e-07,1.9106194e-06,3.3538658e-06
2020-06-16,282.5007,-2.1718868e-05,2.963861e-06,4.9541875e-08,2.0047923e-05,2.1992073e-06,0.25755796,0.0,1.4035024e-05,1.8840394e-06,4.6391047e-05,4.3609834e-05,7.755858e-06,4.9907435e-06,1.4905943e-06,-2.910383e-11,-2.910383e-11,2.9462086e-09,-2.910383e-11,1.0208047e-08,3.1407282e-07,1.9106194e-06
2020-06-17,283.34348,-2.4923631e-05,2.299162e-06,4.104487e-08,3.96884e-06,3.9746096e-06,0.25450268,0.0,2.0047923e-05,1.4035024e-05,1.8840394e-06,4.6391047e-05,4.3609834e-05,7.755858e-06,4.9907435e-06,4.9541875e-08,-2.910383e-11,-2.910383e-11,2.9462086e-09,-2.910383e-11,1.0208047e-08,3.1407282e-07
2020-06-18,289.24234,-2.6553096e-05,2.05074e-06,3.7362216e-09,0.0,7.752152e-09,0.23825441,-3.9668575e-06,3.96884e-06,2.0047923e-05,1.4035024e-05,1.8840394e-06,4.6391047e-05,4.3609834e-05,7.755858e-06,4.104487e-08,4.9541875e-08,-2.910383e-11,-2.910383e-11,2.9462086e-09,-2.910383e-11,1.0208047e-08
2020-06-19,291.93008,-2.5531335e-05,2.0247853e-06,-2.910383e-11,0.0,-1.4901161e-08,0.2251332,-2.2653314e-08,0.0,3.96884e-06,2.0047923e-05,1.4035024e-05,1.8840394e-06,4.6391047e-05,4.3609834e-05,3.7362216e-09,4.104487e-08,4.9541875e-08,-2.910383e-11,-2.910383e-11,2.9462086e-09,-2.910383e-11
2020-06-20,293.83737,-2.2457993e-05,2.0228506e-06,-2.910383e-11,8.880075e-07,-1.4901161e-08,0.2121288,0.0,0.0,0.0,3.96884e-06,2.0047923e-05,1.4035024e-05,1.8840394e-06,4.6391047e-05,-2.910383e-11,3.7362216e-09,4.104487e-08,4.9541875e-08,-2.910383e-11,-2.910383e-11,2.9462086e-09
2020-06-21,292.88275,-1.9136713e-05,1.9895463e-06,-2.910383e-11,4.1936286e-07,-1.4901161e-08,0.20220469,0.0,8.880075e-07,0.0,0.0,3.96884e-06,2.0047923e-05,1.4035024e-05,1.8840394e-06,-2.910383e-11,-2.910383e-11,3.7362216e-09,4.104487e-08,4.9541875e-08,-2.910383e-11,-2.910383e-11
2020-06-22,294.16046,-2.2037264e-05,1.9440474e-06,-2.910383e-11,0.0,-1.4901161e-08,0.19502349,0.0,4.1936286e-07,8.880075e-07,0.0,0.0,3.96884e-06,2.0047923e-05,1.4035024e-05,-2.910383e-11,-2.910383e-11,-2.910383e-11,3.7362216e-09,4.104487e-08,4.9541875e-08,-2.910383e-11
2020-06-23,297.1217,-2.1698996e-05,1.9173845e-06,-2.910383e-11,4.1617508e-08,-1.4901161e-08,0.19025363,0.0,0.0,4.1936286e-07,8.880075e-07,0.0,0.0,3.96884e-06,2.0047923e-05,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,3.7362216e-09,4.104487e-08,4.9541875e-08
2020-06-24,295.9715,-1.8825018e-05,1.9116137e-06,-2.910383e-11,1.0760206e-06,-1.4901161e-08,0.18623263,0.0,4.1617508e-08,0.0,4.1936286e-07,8.880075e-07,0.0,0.0,3.96884e-06,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,3.7362216e-09,4.104487e-08
2020-06-25,294.39975,-1.9203562e-05,1.8632837e-06,-2.910383e-11,1.8909653e-07,-1.4901161e-08,0.1825069,0.0,1.0760206e-06,4.1617508e-08,0.0,4.1936286e-07,8.880075e-07,0.0,0.0,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,3.7362216e-09
2020-06-26,297.18866,-2.0302348e-05,1.826577e-06,-2.910383e-11,0.0,-1.4901161e-08,0.17803954,0.0,1.8909653e-07,1.0760206e-06,4.1617508e-08,0.0,4.1936286e-07,8.880075e-07,0.0,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11
2020-06-27,295.82162,-1.8094162e-05,1.8053154e-06,-2.910383e-11,4.2292314e-07,-1.4901161e-08,0.17022358,0.0,0.0,1.8909653e-07,1.0760206e-06,4.1617508e-08,0.0,4.1936286e-07,8.880075e-07,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11
2020-06-28,288.34534,-1.6528142e-05,1.8514194e-06,-2.910383e-11,3.4284064e-06,-1.4901161e-08,0.16704728,0.0,4.2292314e-07,0.0,1.8909653e-07,1.0760206e-06,4.1617508e-08,0.0,4.1936286e-07,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11,-2.910383e-11
